product_sku,product_category,product_variant,currency,price_amount,product_features
brindisi.it,domain,create,USD,19.56,provider=openprovider
brindisi.it,domain,renew,USD,19.56,provider=openprovider
brindisi.it,domain,transfer,USD,19.56,provider=openprovider
broker,domain,create,USD,42,provider=openprovider
broker,domain,renew,USD,42,provider=openprovider
broker,domain,transfer,USD,42,provider=openprovider
brussels,domain,create,USD,49.43,provider=openprovider
brussels,domain,renew,USD,49.43,provider=openprovider
brussels,domain,transfer,USD,49.43,provider=openprovider
bs.it,domain,create,USD,19.56,provider=openprovider
bs.it,domain,renew,USD,19.56,provider=openprovider
bs.it,domain,transfer,USD,19.56,provider=openprovider
bt.it,domain,create,USD,19.56,provider=openprovider
bt.it,domain,renew,USD,19.56,provider=openprovider
bt.it,domain,transfer,USD,19.56,provider=openprovider
build,domain,create,USD,75,provider=openprovider
build,domain,renew,USD,80,provider=openprovider
build,domain,transfer,USD,75,provider=openprovider
builders,domain,create,USD,45,provider=openprovider
builders,domain,renew,USD,45,provider=openprovider
builders,domain,transfer,USD,45,provider=openprovider
bulsan-sudtirol.it,domain,create,USD,19.56,provider=openprovider
bulsan-sudtirol.it,domain,renew,USD,19.56,provider=openprovider
bulsan-sudtirol.it,domain,transfer,USD,19.56,provider=openprovider
bulsan-suedtirol.it,domain,create,USD,19.56,provider=openprovider
bulsan-suedtirol.it,domain,renew,USD,19.56,provider=openprovider
bulsan-suedtirol.it,domain,transfer,USD,19.56,provider=openprovider
bulsan.it,domain,create,USD,19.56,provider=openprovider
bulsan.it,domain,renew,USD,19.56,provider=openprovider
bulsan.it,domain,transfer,USD,19.56,provider=openprovider
business,domain,create,USD,20.5,provider=openprovider
business,domain,renew,USD,20.5,provider=openprovider
business,domain,transfer,USD,20.5,provider=openprovider
business.in,domain,create,USD,7.67,provider=openprovider
business.in,domain,renew,USD,10.96,provider=openprovider
business.in,domain,transfer,USD,7.67,provider=openprovider
buzz,domain,create,USD,50.34,provider=openprovider
buzz,domain,renew,USD,50.36,provider=openprovider
buzz,domain,transfer,USD,50.36,provider=openprovider
bw,domain,create,USD,870.82,provider=openprovider
bw,domain,renew,USD,870.82,provider=openprovider
bw,domain,transfer,USD,0,provider=openprovider
bydgoszcz.pl,domain,create,USD,14.2,provider=openprovider
bydgoszcz.pl,domain,renew,USD,34.08,provider=openprovider
bydgoszcz.pl,domain,transfer,USD,0,provider=openprovider
bytom.pl,domain,create,USD,14.2,provider=openprovider
bytom.pl,domain,renew,USD,34.08,provider=openprovider
bytom.pl,domain,transfer,USD,0,provider=openprovider
bz,domain,create,USD,42,provider=openprovider
bz,domain,renew,USD,42,provider=openprovider
bz,domain,transfer,USD,42,provider=openprovider
bz.it,domain,create,USD,19.56,provider=openprovider
bz.it,domain,renew,USD,19.56,provider=openprovider
bz.it,domain,transfer,USD,19.56,provider=openprovider
bzh,domain,create,USD,86.22,provider=openprovider
bzh,domain,renew,USD,86.22,provider=openprovider
bzh,domain,transfer,USD,86.22,provider=openprovider
ca,domain,create,USD,12.19,provider=openprovider
ca,domain,renew,USD,19.82,provider=openprovider
ca,domain,transfer,USD,19.82,provider=openprovider
ca.in,domain,create,USD,7.67,provider=openprovider
ca.in,domain,renew,USD,10.96,provider=openprovider
ca.in,domain,transfer,USD,7.67,provider=openprovider
ca.it,domain,create,USD,19.56,provider=openprovider
ca.it,domain,renew,USD,19.56,provider=openprovider
ca.it,domain,transfer,USD,19.56,provider=openprovider
cab,domain,create,USD,41,provider=openprovider
cab,domain,renew,USD,41,provider=openprovider
cab,domain,transfer,USD,41,provider=openprovider
cafe,domain,create,USD,59,provider=openprovider
cafe,domain,renew,USD,59,provider=openprovider
cafe,domain,transfer,USD,59,provider=openprovider
cagliari.it,domain,create,USD,19.56,provider=openprovider
cagliari.it,domain,renew,USD,19.56,provider=openprovider
cagliari.it,domain,transfer,USD,19.56,provider=openprovider
cal.it,domain,create,USD,19.56,provider=openprovider
cal.it,domain,renew,USD,19.56,provider=openprovider
cal.it,domain,transfer,USD,19.56,provider=openprovider
calabria.it,domain,create,USD,19.56,provider=openprovider
calabria.it,domain,renew,USD,19.56,provider=openprovider
calabria.it,domain,transfer,USD,19.56,provider=openprovider
caltanissetta.it,domain,create,USD,19.56,provider=openprovider
caltanissetta.it,domain,renew,USD,19.56,provider=openprovider
caltanissetta.it,domain,transfer,USD,19.56,provider=openprovider
cam,domain,create,USD,32,provider=openprovider
cam,domain,renew,USD,32,provider=openprovider
cam,domain,transfer,USD,32,provider=openprovider
cam.it,domain,create,USD,19.56,provider=openprovider
cam.it,domain,renew,USD,19.56,provider=openprovider
cam.it,domain,transfer,USD,19.56,provider=openprovider
camera,domain,create,USD,55,provider=openprovider
camera,domain,renew,USD,55,provider=openprovider
camera,domain,transfer,USD,55,provider=openprovider
camp,domain,create,USD,68,provider=openprovider
camp,domain,renew,USD,68,provider=openprovider
camp,domain,transfer,USD,68,provider=openprovider
campania.it,domain,create,USD,19.56,provider=openprovider
campania.it,domain,renew,USD,19.56,provider=openprovider
campania.it,domain,transfer,USD,19.56,provider=openprovider
campidano-medio.it,domain,create,USD,19.56,provider=openprovider
campidano-medio.it,domain,renew,USD,19.56,provider=openprovider
campidano-medio.it,domain,transfer,USD,19.56,provider=openprovider
campidanomedio.it,domain,create,USD,19.56,provider=openprovider
campidanomedio.it,domain,renew,USD,19.56,provider=openprovider
campidanomedio.it,domain,transfer,USD,19.56,provider=openprovider
campobasso.it,domain,create,USD,19.56,provider=openprovider
campobasso.it,domain,renew,USD,19.56,provider=openprovider
campobasso.it,domain,transfer,USD,19.56,provider=openprovider
capetown,domain,create,USD,21.42,provider=openprovider
capetown,domain,renew,USD,21.42,provider=openprovider
capetown,domain,transfer,USD,21.42,provider=openprovider
capital,domain,create,USD,69.99,provider=openprovider
capital,domain,renew,USD,69.99,provider=openprovider
capital,domain,transfer,USD,69.99,provider=openprovider
car,domain,create,USD,4000.36,provider=openprovider
car,domain,renew,USD,4000.36,provider=openprovider
car,domain,transfer,USD,2552,provider=openprovider
carbonia-iglesias.it,domain,create,USD,19.56,provider=openprovider
carbonia-iglesias.it,domain,renew,USD,19.56,provider=openprovider
carbonia-iglesias.it,domain,transfer,USD,19.56,provider=openprovider
carboniaiglesias.it,domain,create,USD,19.56,provider=openprovider
carboniaiglesias.it,domain,renew,USD,19.56,provider=openprovider
carboniaiglesias.it,domain,transfer,USD,19.56,provider=openprovider
cards,domain,create,USD,48,provider=openprovider
cards,domain,renew,USD,48,provider=openprovider
cards,domain,transfer,USD,48,provider=openprovider
care,domain,create,USD,49,provider=openprovider
care,domain,renew,USD,49,provider=openprovider
care,domain,transfer,USD,49,provider=openprovider
career,domain,create,USD,148.36,provider=openprovider
career,domain,renew,USD,148.36,provider=openprovider
career,domain,transfer,USD,100,provider=openprovider
careers,domain,create,USD,69.9,provider=openprovider
careers,domain,renew,USD,69.9,provider=openprovider
careers,domain,transfer,USD,69.9,provider=openprovider
carrara-massa.it,domain,create,USD,19.56,provider=openprovider
carrara-massa.it,domain,renew,USD,19.56,provider=openprovider
carrara-massa.it,domain,transfer,USD,19.56,provider=openprovider
carraramassa.it,domain,create,USD,19.56,provider=openprovider
carraramassa.it,domain,renew,USD,19.56,provider=openprovider
carraramassa.it,domain,transfer,USD,19.56,provider=openprovider
cars,domain,create,USD,4000.36,provider=openprovider
cars,domain,renew,USD,4000.36,provider=openprovider
cars,domain,transfer,USD,4000.36,provider=openprovider
casa,domain,create,USD,12.98,provider=openprovider
casa,domain,renew,USD,14.98,provider=openprovider
casa,domain,transfer,USD,12.98,provider=openprovider
case,domain,create,USD,2200,provider=openprovider
case,domain,renew,USD,2600,provider=openprovider
case,domain,transfer,USD,2200,provider=openprovider
caserta.it,domain,create,USD,19.56,provider=openprovider
caserta.it,domain,renew,USD,19.56,provider=openprovider
caserta.it,domain,transfer,USD,19.56,provider=openprovider
cash,domain,create,USD,51.98,provider=openprovider
cash,domain,renew,USD,51.98,provider=openprovider
cash,domain,transfer,USD,51.98,provider=openprovider
casino,domain,create,USD,155,provider=openprovider
casino,domain,renew,USD,155,provider=openprovider
casino,domain,transfer,USD,155,provider=openprovider
cat,domain,create,USD,19.61,provider=openprovider
cat,domain,renew,USD,36.78,provider=openprovider
cat,domain,transfer,USD,36.78,provider=openprovider
catania.it,domain,create,USD,19.56,provider=openprovider
catania.it,domain,renew,USD,19.56,provider=openprovider
catania.it,domain,transfer,USD,19.56,provider=openprovider
catanzaro.it,domain,create,USD,19.56,provider=openprovider
catanzaro.it,domain,renew,USD,19.56,provider=openprovider
catanzaro.it,domain,transfer,USD,19.56,provider=openprovider
catering,domain,create,USD,48,provider=openprovider
catering,domain,renew,USD,48,provider=openprovider
catering,domain,transfer,USD,48,provider=openprovider
cb.it,domain,create,USD,19.56,provider=openprovider
cb.it,domain,renew,USD,19.56,provider=openprovider
cb.it,domain,transfer,USD,19.56,provider=openprovider
cc,domain,create,USD,8.99,provider=openprovider
cc,domain,renew,USD,29.99,provider=openprovider
cc,domain,transfer,USD,29.99,provider=openprovider
cc.bh,domain,create,USD,330,provider=openprovider
cc.bh,domain,renew,USD,330,provider=openprovider
cc.bh,domain,transfer,USD,330,provider=openprovider
cd,domain,create,USD,120,provider=openprovider
cd,domain,renew,USD,95,provider=openprovider
cd,domain,transfer,USD,95,provider=openprovider
ce.it,domain,create,USD,19.56,provider=openprovider
ce.it,domain,renew,USD,19.56,provider=openprovider
ce.it,domain,transfer,USD,19.56,provider=openprovider
center,domain,create,USD,37,provider=openprovider
center,domain,renew,USD,37,provider=openprovider
center,domain,transfer,USD,37,provider=openprovider
ceo,domain,create,USD,114.98,provider=openprovider
ceo,domain,renew,USD,114.98,provider=openprovider
ceo,domain,transfer,USD,114.98,provider=openprovider
cesena-forli.it,domain,create,USD,19.56,provider=openprovider
cesena-forli.it,domain,renew,USD,19.56,provider=openprovider
cesena-forli.it,domain,transfer,USD,19.56,provider=openprovider
cesenaforli.it,domain,create,USD,19.56,provider=openprovider
cesenaforli.it,domain,renew,USD,19.56,provider=openprovider
cesenaforli.it,domain,transfer,USD,19.56,provider=openprovider
cf,domain,create,USD,52.74,provider=openprovider
cf,domain,renew,USD,52.74,provider=openprovider
cf,domain,transfer,USD,0,provider=openprovider
cfd,domain,create,USD,25.98,provider=openprovider
cfd,domain,renew,USD,25.98,provider=openprovider
cfd,domain,transfer,USD,25.98,provider=openprovider
ch,domain,create,USD,9.19,provider=openprovider
ch,domain,renew,USD,28.9,provider=openprovider
ch,domain,transfer,USD,0,provider=openprovider
ch.it,domain,create,USD,19.56,provider=openprovider
ch.it,domain,renew,USD,19.56,provider=openprovider
ch.it,domain,transfer,USD,19.56,provider=openprovider
ch.pr,domain,create,USD,294,provider=openprovider
ch.pr,domain,renew,USD,294,provider=openprovider
ch.pr,domain,transfer,USD,294,provider=openprovider
channel,domain,create,USD,13.99,provider=openprovider
channel,domain,renew,USD,19.98,provider=openprovider
channel,domain,transfer,USD,13.99,provider=openprovider
charity,domain,create,USD,43.36,provider=openprovider
charity,domain,renew,USD,43.36,provider=openprovider
charity,domain,transfer,USD,43.36,provider=openprovider
chat,domain,create,USD,55,provider=openprovider
chat,domain,renew,USD,55,provider=openprovider
chat,domain,transfer,USD,55,provider=openprovider
cheap,domain,create,USD,41,provider=openprovider
cheap,domain,renew,USD,41,provider=openprovider
cheap,domain,transfer,USD,41,provider=openprovider
chieti.it,domain,create,USD,19.56,provider=openprovider
chieti.it,domain,renew,USD,19.56,provider=openprovider
chieti.it,domain,transfer,USD,19.56,provider=openprovider
christmas,domain,create,USD,60.36,provider=openprovider
christmas,domain,renew,USD,60.36,provider=openprovider
christmas,domain,transfer,USD,60.36,provider=openprovider
church,domain,create,USD,65,provider=openprovider
church,domain,renew,USD,65,provider=openprovider
church,domain,transfer,USD,65,provider=openprovider
ci,domain,create,USD,97,provider=openprovider
ci,domain,renew,USD,40,provider=openprovider
ci,domain,transfer,USD,142,provider=openprovider
ci.it,domain,create,USD,19.56,provider=openprovider
ci.it,domain,renew,USD,19.56,provider=openprovider
ci.it,domain,transfer,USD,19.56,provider=openprovider
cieszyn.pl,domain,create,USD,14.2,provider=openprovider
cieszyn.pl,domain,renew,USD,34.08,provider=openprovider
cieszyn.pl,domain,transfer,USD,0,provider=openprovider
city,domain,create,USD,29.98,provider=openprovider
city,domain,renew,USD,29.98,provider=openprovider
city,domain,transfer,USD,29.98,provider=openprovider
cl,domain,create,USD,13.2,provider=openprovider
cl,domain,renew,USD,18.7,provider=openprovider
cl,domain,transfer,USD,13.2,provider=openprovider
cl.it,domain,create,USD,19.56,provider=openprovider
cl.it,domain,renew,USD,19.56,provider=openprovider
cl.it,domain,transfer,USD,19.56,provider=openprovider
claims,domain,create,USD,58,provider=openprovider
claims,domain,renew,USD,58,provider=openprovider
claims,domain,transfer,USD,58,provider=openprovider
cleaning,domain,create,USD,75,provider=openprovider
cleaning,domain,renew,USD,75,provider=openprovider
cleaning,domain,transfer,USD,75,provider=openprovider
click,domain,create,USD,19.98,provider=openprovider
click,domain,renew,USD,19.98,provider=openprovider
click,domain,transfer,USD,19.98,provider=openprovider
clinic,domain,create,USD,65,provider=openprovider
clinic,domain,renew,USD,65,provider=openprovider
clinic,domain,transfer,USD,65,provider=openprovider
clothing,domain,create,USD,38,provider=openprovider
clothing,domain,renew,USD,38,provider=openprovider
clothing,domain,transfer,USD,38,provider=openprovider
cloud,domain,create,USD,25.98,provider=openprovider
cloud,domain,renew,USD,35.98,provider=openprovider
cloud,domain,transfer,USD,25.98,provider=openprovider
club,domain,create,USD,19.98,provider=openprovider
club,domain,renew,USD,25.98,provider=openprovider
club,domain,transfer,USD,19.98,provider=openprovider
club.tw,domain,create,USD,63.99,provider=openprovider
club.tw,domain,renew,USD,63.99,provider=openprovider
club.tw,domain,transfer,USD,63.99,provider=openprovider
cm,domain,create,USD,193.79,provider=openprovider
cm,domain,renew,USD,193.79,provider=openprovider
cm,domain,transfer,USD,0,provider=openprovider
cn,domain,create,USD,32,provider=openprovider
cn,domain,renew,USD,32,provider=openprovider
cn,domain,transfer,USD,32,provider=openprovider
cn.com,domain,create,USD,39.98,provider=openprovider
cn.com,domain,renew,USD,39.98,provider=openprovider
cn.com,domain,transfer,USD,39.98,provider=openprovider
cn.in,domain,create,USD,7.67,provider=openprovider
cn.in,domain,renew,USD,10.96,provider=openprovider
cn.in,domain,transfer,USD,7.67,provider=openprovider
cn.it,domain,create,USD,19.56,provider=openprovider
cn.it,domain,renew,USD,19.56,provider=openprovider
cn.it,domain,transfer,USD,19.56,provider=openprovider
co,domain,create,USD,39.98,provider=openprovider
co,domain,renew,USD,46.98,provider=openprovider
co,domain,transfer,USD,39.98,provider=openprovider
co.ag,domain,create,USD,100,provider=openprovider
co.ag,domain,renew,USD,100,provider=openprovider
co.ag,domain,transfer,USD,100,provider=openprovider
co.ao,domain,create,USD,347.1,provider=openprovider
co.ao,domain,renew,USD,472.2,provider=openprovider
co.ao,domain,transfer,USD,347.1,provider=openprovider
co.at,domain,create,USD,23.3,provider=openprovider
